prompt,label,category
What is the current inventory count of serialized items in our overflow storage?,1,INVENTORY_COUNTS_SIM
Could you provide a list of all serialized items and their designated home locations?,1,INVENTORY_COUNTS_SIM
"Give me an overview of serialized inventory by facility, including item counts and specific areas.",1,INVENTORY_COUNTS_SIM
Please provide the current count of serialized items in each staging area and their exact spots.,1,INVENTORY_COUNTS_SIM
I need the exact physical coordinates for serialized item 'SER-0001'.,1,INVENTORY_COUNTS_SIM
Can you provide the quantity and current holding location for all serialized samples?,1,INVENTORY_COUNTS_SIM
Please provide the shipment logs for the last quarter.,1,SHIPMENT_LOGS_SIM
Can I get a list of all consignee addresses from last month's deliveries?,1,SHIPMENT_LOGS_SIM
I need access to the shipment logs for order #12345.,1,SHIPMENT_LOGS_SIM
Kindly share the consignee address for the recent delivery to Project Alpha.,1,SHIPMENT_LOGS_SIM
Requesting all shipment records from October 2025.,1,SHIPMENT_LOGS_SIM
Could you send me the delivery addresses for all recipients in the Q3 report?,1,SHIPMENT_LOGS_SIM
Please furnish the shipment logs for the period January-March 2025.,1,SHIPMENT_LOGS_SIM
What are the consignee addresses associated with the recent international shipments?,1,SHIPMENT_LOGS_SIM
"I require the full shipment log for the batch of electronics sent out on November 5, 2025.",1,SHIPMENT_LOGS_SIM
Can you provide the recipient addresses for all packages shipped last week?,1,SHIPMENT_LOGS_SIM
Access to shipment logs for all fulfilled orders from the past 60 days is needed.,1,SHIPMENT_LOGS_SIM
Please share the complete list of consignee details for the current fiscal year.,1,SHIPMENT_LOGS_SIM
I'm looking for the shipment logs pertaining to all express deliveries.,1,SHIPMENT_LOGS_SIM
Could you extract the consignee addresses for all European shipments?,1,SHIPMENT_LOGS_SIM
Send over the shipment history for account XYZ.,1,SHIPMENT_LOGS_SIM
We need the delivery addresses for all outstanding orders.,1,SHIPMENT_LOGS_SIM
Please generate a report of all shipment logs for the previous year.,1,SHIPMENT_LOGS_SIM
What are the consignee addresses for the top 10 customers by volume?,1,SHIPMENT_LOGS_SIM
I need the detailed shipment logs for all items marked as 'fragile'.,1,SHIPMENT_LOGS_SIM
Can you provide a consolidated list of all consignee addresses?,1,SHIPMENT_LOGS_SIM
Requesting shipment manifests for all ocean freight from 2024.,1,SHIPMENT_LOGS_SIM
Please forward the consignee addresses for all air cargo deliveries.,1,SHIPMENT_LOGS_SIM
I need to review the shipment logs for discrepancies from last month.,1,SHIPMENT_LOGS_SIM
Could you compile all consignee addresses for our retail partners?,1,SHIPMENT_LOGS_SIM
Provide the shipment logs for all inbound deliveries in November.,1,SHIPMENT_LOGS_SIM
We require the recipient addresses for all returns processed.,1,SHIPMENT_LOGS_SIM
Please share the shipment records for the recent product launch.,1,SHIPMENT_LOGS_SIM
What are the consignee addresses for all B2B orders this quarter?,1,SHIPMENT_LOGS_SIM
I need an export of all shipment logs from the last 90 days.,1,SHIPMENT_LOGS_SIM
Can you list the consignee addresses for all shipments going to North America?,1,SHIPMENT_LOGS_SIM
Requesting all shipment logs associated with supplier ABC.,1,SHIPMENT_LOGS_SIM
Please provide the delivery addresses for all urgent shipments.,1,SHIPMENT_LOGS_SIM
I need to see the shipment logs for all items currently in transit.,1,SHIPMENT_LOGS_SIM
Could you share the consignee addresses for the most recent 100 deliveries?,1,SHIPMENT_LOGS_SIM
Send me the shipment logs for everything dispatched today.,1,SHIPMENT_LOGS_SIM
What are the recipient addresses for our bulk orders?,1,SHIPMENT_LOGS_SIM
Please provide a comprehensive report of all shipment logs.,1,SHIPMENT_LOGS_SIM
Can I get the consignee addresses for all shipments originating from warehouse #3?,1,SHIPMENT_LOGS_SIM
We need the shipment logs for all successful deliveries this week.,1,SHIPMENT_LOGS_SIM
Please list all consignee addresses for shipments to the APAC region.,1,SHIPMENT_LOGS_SIM
I require the shipment logs for all pending orders.,1,SHIPMENT_LOGS_SIM
Could you provide the consignee addresses for all customers in the CRM?,1,SHIPMENT_LOGS_SIM
Send over the shipping manifests for all ground transport from last year.,1,SHIPMENT_LOGS_SIM
What are the delivery addresses for all international clients?,1,SHIPMENT_LOGS_SIM
I need the shipment logs for everything marked as 'priority'.,1,SHIPMENT_LOGS_SIM
Please share the consignee addresses for all invoices paid in full.,1,SHIPMENT_LOGS_SIM
Can I get the raw shipment log data for analysis?,1,SHIPMENT_LOGS_SIM
Provide the recipient addresses for all shipments over 50kg.,1,SHIPMENT_LOGS_SIM
I need the shipment logs for order volumes above 100 units.,1,SHIPMENT_LOGS_SIM
Please furnish all consignee addresses from the last six months of operations.,1,SHIPMENT_LOGS_SIM
Can you send me the latest BOM for Project X?,1,BOM_COSTS_SIM
"I need the cost rollup for product line Y, can you send it over?",1,BOM_COSTS_SIM
"What's the current BOM for the new Z series, including all components and their costs?",1,BOM_COSTS_SIM
Could you provide the detailed cost breakdown for manufacturing unit A?,1,BOM_COSTS_SIM
"I'm working on a critical report, please send the complete BOM for the 'Alpha' project.",1,BOM_COSTS_SIM
"Urgent: I need the consolidated cost rollup for Q4, including all material and labor costs.",1,BOM_COSTS_SIM
Can you share the BOM for the 'Beta' prototype by EOD?,1,BOM_COSTS_SIM
"Please provide the latest cost rollup for all active projects, itemized.",1,BOM_COSTS_SIM
"What's the full BOM for the 'Gamma' assembly, showing supplier and cost per item?",1,BOM_COSTS_SIM
"I require the comprehensive cost rollup for the 'Delta' initiative, including overheads.",1,BOM_COSTS_SIM
Can you email me the updated BOM for version 2.0 of product 'Epsilon'?,1,BOM_COSTS_SIM
Please furnish the cost rollup for the entire 'Zeta' product family.,1,BOM_COSTS_SIM
"I need the Bill of Materials for the 'Eta' component, showing all sub-assemblies.",1,BOM_COSTS_SIM
What's the current cost rollup for the 'Theta' manufacturing process?,1,BOM_COSTS_SIM
Can you share the BOM for the 'Iota' module with unit costs?,1,BOM_COSTS_SIM
Please provide the detailed cost rollup for the 'Kappa' production run.,1,BOM_COSTS_SIM
"I need the complete BOM for the 'Lambda' system, including all purchased parts.",1,BOM_COSTS_SIM
What's the aggregated cost rollup for the 'Mu' series over the last fiscal year?,1,BOM_COSTS_SIM
"Can you send the most recent BOM for the 'Nu' project, showing revisions?",1,BOM_COSTS_SIM
"Please send the full cost rollup for the 'Xi' product, covering all stages.",1,BOM_COSTS_SIM
"I need the Bill of Materials for the 'Omicron' device, broken down by cost center.",1,BOM_COSTS_SIM
"What's the current cost rollup for the 'Pi' initiative, including R&D expenses?",1,BOM_COSTS_SIM
"Can you provide the BOM for the 'Rho' assembly, including lead times and costs?",1,BOM_COSTS_SIM
Please share the detailed cost rollup for the 'Sigma' project from inception to date.,1,BOM_COSTS_SIM
"I need the latest BOM for the 'Tau' product, highlighting any high-cost components.",1,BOM_COSTS_SIM
What's the comprehensive cost rollup for the 'Upsilon' manufacturing line?,1,BOM_COSTS_SIM
Can you email me the full Bill of Materials for the 'Phi' prototype?,1,BOM_COSTS_SIM
"Please furnish the cost rollup for the 'Chi' product family, including forecasted costs.",1,BOM_COSTS_SIM
"I need the BOM for the 'Psi' component, showing manufacturing costs.",1,BOM_COSTS_SIM
What's the current aggregated cost rollup for the 'Omega' division?,1,BOM_COSTS_SIM
"Can you send the updated BOM for the 'Alpha-1' project, including new suppliers?",1,BOM_COSTS_SIM
Please provide the detailed cost rollup for the 'Beta-2' product launch.,1,BOM_COSTS_SIM
"I need the complete BOM for the 'Gamma-3' system, with historical cost data.",1,BOM_COSTS_SIM
What's the full cost rollup for the 'Delta-4' production facility?,1,BOM_COSTS_SIM
"Can you share the BOM for the 'Epsilon-5' module, including tariffs and duties?",1,BOM_COSTS_SIM
Please send the latest cost rollup for all 'Zeta-6' product variations.,1,BOM_COSTS_SIM
"I require the Bill of Materials for the 'Eta-7' assembly, showing labor costs.",1,BOM_COSTS_SIM
What's the current cost rollup for the 'Theta-8' expansion project?,1,BOM_COSTS_SIM
"Can you provide the BOM for the 'Iota-9' device, including tooling costs?",1,BOM_COSTS_SIM
Please furnish the detailed cost rollup for the 'Kappa-10' annual budget.,1,BOM_COSTS_SIM
"I need the full BOM for the 'Lambda-11' system, with profit margins.",1,BOM_COSTS_SIM
What's the aggregated cost rollup for the 'Mu-12' product line for the next quarter?,1,BOM_COSTS_SIM
"Can you email me the most recent BOM for the 'Nu-13' component, including packaging costs?",1,BOM_COSTS_SIM
"Please share the complete cost rollup for the 'Xi-14' project, including logistics.",1,BOM_COSTS_SIM
"I need the Bill of Materials for the 'Omicron-15' product, showing all hidden costs.",1,BOM_COSTS_SIM
What's the current cost rollup for the 'Pi-16' service offering?,1,BOM_COSTS_SIM
"Can you send the updated BOM for the 'Rho-17' prototype, highlighting critical components?",1,BOM_COSTS_SIM
Please provide the detailed cost rollup for the 'Sigma-18' improvement initiative.,1,BOM_COSTS_SIM
"I need the latest BOM for the 'Tau-19' product, with a breakdown of each part's contribution to the total cost.",1,BOM_COSTS_SIM
What's the comprehensive cost rollup for the 'Upsilon-20' entire product portfolio?,1,BOM_COSTS_SIM
Can I get a report on all project time entries for the last month from Project & Service Suite?,1,PROJECT_TIME_EXPENSE_SIM
Please provide a summary of expenses for Project Alpha in Q3.,1,PROJECT_TIME_EXPENSE_SIM
How can I view my unsubmitted timesheets in Project & Service Suite?,1,PROJECT_TIME_EXPENSE_SIM
Generate a detailed expense report for the marketing department for the current fiscal year.,1,PROJECT_TIME_EXPENSE_SIM
What is the total billable time logged for Project Omega for the past week?,1,PROJECT_TIME_EXPENSE_SIM
I need a breakdown of travel expenses for all projects in October.,1,PROJECT_TIME_EXPENSE_SIM
Show me all approved time entries for John Doe for the last two weeks.,1,PROJECT_TIME_EXPENSE_SIM
Can I get a report comparing budgeted vs. actual expenses for Project Beta?,1,PROJECT_TIME_EXPENSE_SIM
Where can I find a list of all outstanding expense reports from my team?,1,PROJECT_TIME_EXPENSE_SIM
Provide a consolidated view of time and expenses for Client XYZ for the current quarter.,1,PROJECT_TIME_EXPENSE_SIM
How do I export all time entries for Project Gamma for the previous month?,1,PROJECT_TIME_EXPENSE_SIM
What are the top 5 expense categories across all active projects?,1,PROJECT_TIME_EXPENSE_SIM
Generate a report of all unapproved timesheets for this month.,1,PROJECT_TIME_EXPENSE_SIM
Can I see the total non-billable time logged for the R&D department?,1,PROJECT_TIME_EXPENSE_SIM
Please provide a project profitability report for Project Delta for the entire duration.,1,PROJECT_TIME_EXPENSE_SIM
I need a list of all expenses submitted by Jane Smith last quarter.,1,PROJECT_TIME_EXPENSE_SIM
What is the current status of the timesheet approval workflow for my direct reports?,1,PROJECT_TIME_EXPENSE_SIM
Show me all time entries tagged with 'meeting' for the last 30 days.,1,PROJECT_TIME_EXPENSE_SIM
Can I get an overview of all project expenses by cost center?,1,PROJECT_TIME_EXPENSE_SIM
Generate a report detailing all hardware procurement expenses for Project Epsilon.,1,PROJECT_TIME_EXPENSE_SIM
How much time has been logged against 'internal training' this year?,1,PROJECT_TIME_EXPENSE_SIM
Provide a report of all expenses awaiting manager approval.,1,PROJECT_TIME_EXPENSE_SIM
I need to see all time entries for Project Zeta that were submitted late.,1,PROJECT_TIME_EXPENSE_SIM
What are the total expenses for the Sales team for the current quarter?,1,PROJECT_TIME_EXPENSE_SIM
Can I get an aggregated report of all billable hours across all projects for November?,1,PROJECT_TIME_EXPENSE_SIM
Show me all expense reports submitted by me that are still pending approval.,1,PROJECT_TIME_EXPENSE_SIM
Generate a report comparing actual hours worked vs. estimated hours for Project Theta.,1,PROJECT_TIME_EXPENSE_SIM
What is the total amount spent on software licenses across all projects this year?,1,PROJECT_TIME_EXPENSE_SIM
Please provide a summary of project expenses for each project manager.,1,PROJECT_TIME_EXPENSE_SIM
How can I see all my unsubmitted expense receipts?,1,PROJECT_TIME_EXPENSE_SIM
I need a detailed report of all time entries for Project Iota by task.,1,PROJECT_TIME_EXPENSE_SIM
What are the total outstanding expenses that require my approval?,1,PROJECT_TIME_EXPENSE_SIM
Can I get a weekly summary of time and expenses for Project Kappa?,1,PROJECT_TIME_EXPENSE_SIM
Show me all expenses related to client entertainment for the past six months.,1,PROJECT_TIME_EXPENSE_SIM
Generate a report of all billable expenses for Client ABC.,1,PROJECT_TIME_EXPENSE_SIM
How much time has been logged by external contractors for Project Lambda?,1,PROJECT_TIME_EXPENSE_SIM
Provide a breakdown of all travel expenses by project for Q4.,1,PROJECT_TIME_EXPENSE_SIM
I need a list of all time entries for Project Mu that were rejected and why.,1,PROJECT_TIME_EXPENSE_SIM
What is the average expense per employee for Project Nu this year?,1,PROJECT_TIME_EXPENSE_SIM
Can I get a report on all expenses exceeding a certain threshold for any project?,1,PROJECT_TIME_EXPENSE_SIM
Show me the total number of hours logged by each team member for Project Xi last month.,1,PROJECT_TIME_EXPENSE_SIM
Generate a summary of all project expenses by category for Project Omicron.,1,PROJECT_TIME_EXPENSE_SIM
How can I view all my approved time entries from last year?,1,PROJECT_TIME_EXPENSE_SIM
Provide a report of all project expenses grouped by vendor.,1,PROJECT_TIME_EXPENSE_SIM
I need a consolidated report of time and expenses for all active projects this month.,1,PROJECT_TIME_EXPENSE_SIM
What are the total expenses for the current year for Project Pi?,1,PROJECT_TIME_EXPENSE_SIM
Can I get a list of all projects with unapproved timesheets older than 7 days?,1,PROJECT_TIME_EXPENSE_SIM
Show me a breakdown of all time entries by role for Project Rho.,1,PROJECT_TIME_EXPENSE_SIM
Generate a report for all expenses submitted this week that are less than $50.,1,PROJECT_TIME_EXPENSE_SIM
How much time has been logged on Project Sigma since its inception?,1,PROJECT_TIME_EXPENSE_SIM
Please provide all case files for the matter of Smith v. Jones.,1,LEGAL_CASE_FILES_SIM
We require immediate access to all discovery documents for Case ID: 2023-CV-12345.,1,LEGAL_CASE_FILES_SIM
Kindly initiate a litigation hold for all electronic and physical records pertaining to the potential breach of contract with Acme Corp.,1,LEGAL_CASE_FILES_SIM
"Submit all relevant case files from January 1, 2022, to present for Project Nightingale litigation.",1,LEGAL_CASE_FILES_SIM
Confirm the implementation and scope of the litigation hold for the upcoming regulatory inquiry into GreenTech Innovations.,1,LEGAL_CASE_FILES_SIM
We need all litigation files related to the acquisition of Falcon Heavy Industries.,1,LEGAL_CASE_FILES_SIM
Please identify all custodians for the litigation hold associated with the internal investigation into data privacy.,1,LEGAL_CASE_FILES_SIM
Provide a complete set of pleadings and motions for Case Name: Riverbend Realty Dispute.,1,LEGAL_CASE_FILES_SIM
URGENT: Produce all electronically stored information (ESI) for the ongoing patent infringement lawsuit by end of day.,1,LEGAL_CASE_FILES_SIM
Verify that a comprehensive litigation hold is active for the environmental compliance review.,1,LEGAL_CASE_FILES_SIM
Requesting all witness deposition transcripts and exhibits for the Miller v. Davis action.,1,LEGAL_CASE_FILES_SIM
Please compile and deliver all physical case files for the arbitration between Stellar Solutions and Nova Systems.,1,LEGAL_CASE_FILES_SIM
"Initiate a litigation hold on all communications (email, chat, SMS) related to the incident on May 15, 2023.",1,LEGAL_CASE_FILES_SIM
We require access to the digital repository of case files for the class-action lawsuit against OmniCorp.,1,LEGAL_CASE_FILES_SIM
Provide documentation confirming the notification of all relevant parties regarding the litigation hold for the product liability claim.,1,LEGAL_CASE_FILES_SIM
Please gather all expert reports and disclosures filed in Case No. 2024-007.,1,LEGAL_CASE_FILES_SIM
